product_name,user_rating,product_review
Head & Shoulders Citrus Breeze Shampoo,5 / 5,"Ce shampoing est utilisé par toute la famille, depuis des années, les cheveux sont revivifié et je trouve mon cuir chevelu moins agressé et apaise et nourrir en profondeur. Je le recommande vivement"
Head & Shoulders Citrus Breeze Shampoo,5 / 5,"Das Shampoo sorgt nicht nur dafür, die Haare schuppenfrei zu bekommen, sondern es hinterlässt auch einen wunderbaren, frischen Duft! Ich wasche meine Haare wirklich gern damit!"
Head & Shoulders Citrus Breeze Shampoo,5 / 5,"J’utilise les shampooing Head &Shoulders depuis des années. J’ai un cuir chevelu sensible qui démange facilement et ces shampooing aident à diminuer les crises. Je les utilise 95% du temps, j’ai toujours plusieurs bouteilles dans ma salle de bain."
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,The scent of this is great and lasts all day. I love a leave in conditioner that actually helps my hair stay healthy. The texture is silky smooth and helps my scalp stay hydrated. The packaging is easy to open and easy to use. I sometimes like a spray bottle with my leave in conditioner.
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,I love the gainer leave in condition that smells like cocunut oil leaves my hair soft and silky and the smell of cocunut all day is great well worth the money
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,4 / 5,"Huele muy bien, es buen producto pero a mi pelo no le funciona, no lo pone suave y por esa razón se me hace difícil desenredarlo con este acondicionador, tal ves solo sea a mi no se."
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,Love the leave in conditioner. The smell is amazing. Texture makes my hair soft. Packaging is easy to open. Ingredients is great in it. I use it 3 times a week to make my hair really soft.
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,4 / 5,"I like this product. Has a nice sense that’s not overpowering. The texture is very silky and soft not too thick works well with curly hair. Leaves my hair very soft and manageable. Packaging is nice, & it’s worth the try."
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,Would like to say that I have had the Chance most of the scents that they have to offer. Love pairing Thai with the honey conditioner and shampoo..
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,4 / 5,I love garnier products and this one didn’t disappoint either. It smells really nice and makes my hair soft and really shiny. It gets out any tangles I may have and leaves my hair looking nice and healthy!
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,I havent used this productin awhile and I started using it again about a week ago and i forgot how great this productis for my hair! I pretty much use this after everytime i take a shower and each time i do use it my hair is very soft and smells really great!
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,First off….I absolutely love this! The smell is amazing. My hair is curly and super frizzy. This product truly helped tone down that frizz and brought beautiful shine and life back to my hair!
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,The Garnier Leave in Conditioner with Coco Nut Oil and Cocoa Butter Extracts is a wonderful product. It softens and moisturizes hair from root to tip. I love how my hair feels after using this product. I love it!
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,4 / 5,This leave in conditioner works well. I prefer the green bottle of garnier for my leave in conditioner but this one is also a good option. It truly comes down to smell preferences.
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,My daughter and I both have very kinky curly hair. She hates having her hair brushed. This has been the one go to I use for her. Not just to detangle but also keep her hair moisturized as much as possible.
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,Amo con locura este muy bueno deja el cabello manejable y sin frizz y a parte como plus con un delicioso olor a coco que me encanta lo único que me quejaría es lo difícil que se a vuelto conseguirlo últimamente 😅
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,3 / 5,"I personally don’t like this conditioner because it has coconut and coconut makes my hair really greasy so I won’t be purchasing this again, but this could work for someone."
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,"This. Smells. So. Good. I love coconut scents, and this smells exactly like a coconut vacation. It makes your hair super soft, only needing a pea sized amount for your hair and smelling good ALL day. This leave in conditioner reminds me of summer and I typically get compliments on how my hair smells when I use this"
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,"Excelente acondicionador para el cabello, lo deja suave y sedoso, desenredado y con mas brillo y cuerpo. Aplicación cómoda y rápida Para todo tipo de cabellos"
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,4 / 5,"I have curly and thick hair. The Garnier Whole blends smoothing leave in conditioner is the truth. I love the smell, it isn't overly sweet and it leaves my hair soft and light. Great product."
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,this product is sooooo smoothing on the hair strands! i love the way it makes my hair feel. i feel like i don’t need to add anything else to my hair when using this product.
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,3 / 5,"I liked it but it definitely was not my favorite as far as scent goes. Left my hair feel smooth, soft and manageable however the scent was just a no for me."
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,I have natural Curls and this is an affordable option that smells good and leaves my Curls soft and springy. I love that i can find it an anywhere!
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,"Doesn’t make my hair feel heavy or greasy, but really helps my hair during the dryer winter seasons. Using this with the other Garnier coconut oil products really leaves a nice smell that lasts until next wash but isn’t overpowering"
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,4 / 5,I use this mainly on my daughters' hair following a wash. It works really well when you are going to braid the hair. I will say it does take a lot if your hair is thick.
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,"My hair is extremely damaged but this leave in conditioner does magic to my hair!! It smells super delicious! After I shower, I dry my hair and apply this conditioner and leave it! My hair looks super shiny! I highly recommend it!!!"
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,1 / 5,it smells so good honestly but there is a weird chemical smell.. however for me it was too heavy and thick for my hair. not for me
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,4 / 5,I have straight hair and don’t usually have leave in conditioner in my routine but like to use it in the winter months to help moisturize. It works pretty well for me!
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,4 / 5,I loved how it kept my hair hydrated. Doesn’t let heated products damage my hair. Kept my hair not frizzy. I love using it coming out the shower.
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,Honestly i still use this to this day - years later and the product still hits the same! If you need a quick leave in for your curls to bounce back - this is for you
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,4 / 5,This is a good product to try. I love how it conditions and detangles my hair.
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,"I love the size of, and ease in using this bottle. It comes out easy and a little goes a long way. It smells good too and helps with tangles."
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,Cuando tube problemas de caída.... esto me ayudo... fue suave... me gusta mucho... es agradable para mi cabrllo..cabello...
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,"I live in a humid area and that makes my hair crazy frizzy. Since finding this leave on conditioner, I feel like I can finally smile. Not only does this leave my hair with a nice shine and looking healthy, but it also smells good and soft. I get so many compliments about how luscious my hair has gotten, and I can’t help but be so beyond grateful to find this product. I love it!!"
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,"Not only does this smell amazing, but it keeps my hair looking amazing! Just a little bit goes a very long way even with super curly hair! Ladies and gentlemen you must give this stuff a try. Ps. I recommend using it with the shampoo and conditioner of course for the ultimate smell good experience lol"
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,Love this! My hair is super thick and tangled especially after a shower so I throw some of this in my hair and it helps so much! It doesn’t leave my hair greasy even after air drying and it makes it smooth & soft! Smells really nice too! The green bottle is my fav scent though!
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,I love to use this when I wear my hair curly. It feels soft and moisturized. It also helps to make my curls look more defined
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,I have recently purchased this leave-in conditioner because I am in love with this scent in the shampoo and conditioner. This is a very important product in my hair care routine. I have pretty normal oiliness for my scalp so I don't find it affects that very much! good product overall.
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,"This works great to control the frizz!! Without this, I look like I've hit up every electrical socket!! Love the scent; I find it highly relaxing!!"
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,Keeps my hair non frizzy and soft as my daughter says I get angry hair lol keeps my curls bouncing but not to heavy weighing my hair down
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,"I like this cream. I have naturally curly hair, but sometimes it starts looking frizzy. That’s where this product works it’s magic. It is a creamy consistency and smells really nice like the tropics. I just apply about a quarter size drop to my ends and it smooths the frizzies away without causing it to look weighted down and greasy. The price is reasonable too. I think this was around $5 at Walmart. I would recommend it."
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,"I love this leave-in!! I swear, this is one those unexpected drugstore purchases that won my heart fr. I like the way it makes my hair soft, it moisturizes it without making my hair heavy! I do wish they didn’t update the bottle, bc the new version is way too small for the same price… wth? [product:garnier-smoothing-leave-in-conditioner-with-coconut-oil-&-cocoa-butter-extracts]"
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,O melhor creme sem enxague da vida! Excelente para cabelos crespos\ cacheados. Ele deixa os cachos leves e bem modelados.
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,I absolutely love this product . This product is a must for curly hair ! It leaves your hair super soft and light .
Garnier Smoothing Leave-In Conditioner with Coconut Oil & Cocoa Butter Extracts,5 / 5,"This leave-in is great. This has helped me a lot with my dry, frizzy, and unwieldy hair. I do not have any complaints or concerns about this product. It does its job and it smells great. I love this product a lot. ♥ If you want to have back a healthy hair get this product."
